Timestamp,Container_ID,Cargo_Type,Origin,Destination,Temperature_C,Humidity_Percent,Vibration_Level,Distance_Remaining_km,Spoilage_Risk,Recommended_Action,Alert_Status
2026-08-09 10:40:08.493225,CONT_004,Fruits,Nagpur,Delhi,10.56,75.87,0.052,725.64,High,Immediate Inspection,Critical
2026-08-09 10:40:09.499497,CONT_002,Seafood,Vizag,Mumbai,-1.42,82.17,0.036,1453.88,Low,Continue Monitoring,Normal
2026-08-09 10:40:10.505349,CONT_001,Vaccines,Hyderabad,Chennai,6.85,78.62,0.089,505.19,High,Immediate Inspection,Critical
2026-08-09 10:40:11.511488,CONT_003,Dairy,Bengaluru,Pune,2.35,62.6,0.054,145.32,Medium,Check Cooling System,Warning
2026-08-09 10:40:12.517093,CONT_003,Dairy,Bengaluru,Pune,4.58,81.05,0.032,1153.3,Low,Continue Monitoring,Normal
2026-08-09 10:40:13.524480,CONT_001,Vaccines,Hyderabad,Chennai,3.91,75.81,0.075,380.58,Medium,Check Cooling System,Warning
2026-08-09 10:40:14.528368,CONT_003,Dairy,Bengaluru,Pune,1.74,71.71,0.086,1392.78,High,Immediate Inspection,Critical
2026-08-09 10:40:15.537563,CONT_002,Seafood,Vizag,Mumbai,1.61,66.75,0.028,1234.03,Low,Continue Monitoring,Normal
2026-08-09 10:40:16.545044,CONT_001,Vaccines,Hyderabad,Chennai,7.6,60.12,0.068,810.65,Medium,Check Cooling System,Warning
2026-08-09 10:40:17.550751,CONT_002,Seafood,Vizag,Mumbai,-0.26,72.86,0.022,1450.75,Low,Continue Monitoring,Normal
2026-08-09 10:40:18.556082,CONT_001,Vaccines,Hyderabad,Chennai,7.41,77.65,0.016,691.2,Medium,Check Cooling System,Warning
2026-08-09 10:40:19.571372,CONT_002,Seafood,Vizag,Mumbai,1.76,62.77,0.027,1368.54,Low,Continue Monitoring,Normal
2026-08-09 10:40:20.578765,CONT_001,Vaccines,Hyderabad,Chennai,2.01,84.65,0.012,391.26,Low,Continue Monitoring,Normal
2026-08-09 10:40:21.584453,CONT_002,Seafood,Vizag,Mumbai,-1.5,63.56,0.081,798.02,High,Immediate Inspection,Critical
2026-08-09 10:40:22.590423,CONT_003,Dairy,Bengaluru,Pune,2.04,65.77,0.071,788.01,Medium,Check Cooling System,Warning
2026-08-09 10:40:23.600596,CONT_003,Dairy,Bengaluru,Pune,4.67,64.57,0.04,885.76,Low,Continue Monitoring,Normal
2026-08-09 10:40:24.605899,CONT_003,Dairy,Bengaluru,Pune,3.16,82.8,0.062,34.02,Medium,Check Cooling System,Warning
2026-08-09 10:40:25.613237,CONT_004,Fruits,Nagpur,Delhi,8.19,66.42,0.095,1483.54,High,Immediate Inspection,Critical
2026-08-09 10:40:26.619299,CONT_003,Dairy,Bengaluru,Pune,4.39,87.63,0.026,1230.1,Low,Continue Monitoring,Normal
2026-08-09 10:40:27.626063,CONT_004,Fruits,Nagpur,Delhi,4.9,67.13,0.017,1298.1,Low,Continue Monitoring,Normal
2026-08-09 10:40:28.632304,CONT_003,Dairy,Bengaluru,Pune,1.67,67.81,0.092,600.66,High,Immediate Inspection,Critical
2026-08-09 10:40:29.640112,CONT_004,Fruits,Nagpur,Delhi,9.84,74.0,0.089,574.54,High,Immediate Inspection,Critical
2026-08-09 10:40:30.646907,CONT_002,Seafood,Vizag,Mumbai,0.71,67.84,0.092,733.71,High,Immediate Inspection,Critical
2026-08-09 10:40:31.651983,CONT_001,Vaccines,Hyderabad,Chennai,2.95,60.08,0.016,255.96,Low,Continue Monitoring,Normal
2026-08-09 10:40:32.660567,CONT_001,Vaccines,Hyderabad,Chennai,6.66,68.79,0.02,1367.02,Medium,Check Cooling System,Warning
2026-08-09 10:40:33.667457,CONT_003,Dairy,Bengaluru,Pune,1.94,87.32,0.061,1219.96,Medium,Check Cooling System,Warning
2026-08-09 10:40:34.674706,CONT_002,Seafood,Vizag,Mumbai,3.14,60.38,0.032,128.75,Low,Continue Monitoring,Normal
2026-08-09 10:40:35.680719,CONT_001,Vaccines,Hyderabad,Chennai,5.94,89.33,0.017,979.59,Medium,Check Cooling System,Warning
2026-08-09 10:40:36.686187,CONT_002,Seafood,Vizag,Mumbai,3.57,80.04,0.083,680.54,High,Immediate Inspection,Critical
2026-08-09 10:40:37.692604,CONT_002,Seafood,Vizag,Mumbai,0.61,73.06,0.011,1319.41,Low,Continue Monitoring,Normal
2026-08-09 10:40:38.698061,CONT_003,Dairy,Bengaluru,Pune,2.2,71.68,0.073,1026.45,Medium,Check Cooling System,Warning
2026-08-09 10:40:39.705115,CONT_003,Dairy,Bengaluru,Pune,2.68,62.58,0.022,1234.67,Low,Continue Monitoring,Normal
2026-08-09 10:40:40.714732,CONT_002,Seafood,Vizag,Mumbai,2.96,89.18,0.05,678.74,Low,Continue Monitoring,Normal
2026-08-09 10:40:41.728825,CONT_003,Dairy,Bengaluru,Pune,1.07,89.96,0.057,1471.01,Medium,Check Cooling System,Warning
2026-08-09 10:40:42.740109,CONT_003,Dairy,Bengaluru,Pune,2.66,81.81,0.027,1274.81,Low,Continue Monitoring,Normal
2026-08-09 10:40:43.745881,CONT_004,Fruits,Nagpur,Delhi,9.24,86.4,0.011,631.78,High,Immediate Inspection,Critical
2026-08-09 10:40:44.750202,CONT_003,Dairy,Bengaluru,Pune,3.78,81.94,0.048,793.38,Low,Continue Monitoring,Normal
2026-08-09 10:40:45.756970,CONT_002,Seafood,Vizag,Mumbai,3.86,65.65,0.08,1383.35,Medium,Check Cooling System,Warning
2026-08-09 10:40:46.763217,CONT_003,Dairy,Bengaluru,Pune,3.72,71.21,0.035,966.37,Low,Continue Monitoring,Normal
2026-08-09 10:40:47.768175,CONT_003,Dairy,Bengaluru,Pune,4.13,89.81,0.033,889.77,Low,Continue Monitoring,Normal
2026-08-09 10:40:48.773503,CONT_004,Fruits,Nagpur,Delhi,7.91,88.21,0.043,1456.71,Medium,Check Cooling System,Warning
2026-08-09 10:40:49.780664,CONT_003,Dairy,Bengaluru,Pune,1.96,83.02,0.011,1200.59,Low,Continue Monitoring,Normal
2026-08-09 10:40:50.785644,CONT_001,Vaccines,Hyderabad,Chennai,4.95,66.64,0.095,875.48,High,Immediate Inspection,Critical
2026-08-09 10:40:51.792006,CONT_002,Seafood,Vizag,Mumbai,-0.72,84.29,0.053,210.12,Medium,Check Cooling System,Warning
2026-08-09 10:40:52.796590,CONT_001,Vaccines,Hyderabad,Chennai,3.26,79.66,0.065,91.14,Medium,Check Cooling System,Warning
2026-08-09 10:40:53.803364,CONT_001,Vaccines,Hyderabad,Chennai,3.79,82.73,0.086,604.75,High,Immediate Inspection,Critical
2026-08-09 10:40:54.812582,CONT_002,Seafood,Vizag,Mumbai,3.98,67.43,0.08,1469.2,Medium,Check Cooling System,Warning
2026-08-09 10:40:55.819529,CONT_003,Dairy,Bengaluru,Pune,1.45,62.42,0.099,1452.04,High,Immediate Inspection,Critical
2026-08-09 10:40:56.825218,CONT_001,Vaccines,Hyderabad,Chennai,3.98,63.09,0.051,1191.23,Medium,Check Cooling System,Warning
2026-08-09 10:40:57.827252,CONT_004,Fruits,Nagpur,Delhi,8.35,82.16,0.019,1096.25,High,Immediate Inspection,Critical
2026-08-09 10:40:58.840280,CONT_004,Fruits,Nagpur,Delhi,11.2,66.24,0.015,307.19,High,Immediate Inspection,Critical
2026-08-09 10:40:59.846802,CONT_004,Fruits,Nagpur,Delhi,7.83,62.17,0.033,1489.71,Medium,Check Cooling System,Warning
2026-08-09 10:41:00.853089,CONT_004,Fruits,Nagpur,Delhi,9.75,80.09,0.052,1021.19,High,Immediate Inspection,Critical
2026-08-09 10:41:01.858649,CONT_004,Fruits,Nagpur,Delhi,5.66,82.66,0.071,453.52,Medium,Check Cooling System,Warning
2026-08-09 10:41:02.863325,CONT_001,Vaccines,Hyderabad,Chennai,5.99,67.99,0.031,380.79,Medium,Check Cooling System,Warning
2026-08-09 10:41:03.868498,CONT_004,Fruits,Nagpur,Delhi,4.24,68.94,0.088,718.42,High,Immediate Inspection,Critical
2026-08-09 10:41:04.871167,CONT_004,Fruits,Nagpur,Delhi,8.21,77.62,0.074,1365.77,High,Immediate Inspection,Critical
2026-08-09 10:41:05.884056,CONT_002,Seafood,Vizag,Mumbai,-0.39,75.66,0.085,894.4,High,Immediate Inspection,Critical
2026-08-09 10:41:06.890252,CONT_002,Seafood,Vizag,Mumbai,-0.33,71.21,0.041,621.35,Low,Continue Monitoring,Normal
2026-08-09 10:41:07.897354,CONT_003,Dairy,Bengaluru,Pune,3.73,79.54,0.086,1483.33,High,Immediate Inspection,Critical
2026-08-09 10:41:08.906656,CONT_001,Vaccines,Hyderabad,Chennai,3.78,69.27,0.059,602.18,Medium,Check Cooling System,Warning
2026-08-09 10:41:09.913301,CONT_004,Fruits,Nagpur,Delhi,9.24,64.25,0.064,1093.25,High,Immediate Inspection,Critical
2026-08-09 10:41:10.919293,CONT_002,Seafood,Vizag,Mumbai,1.07,68.83,0.075,360.47,Medium,Check Cooling System,Warning
2026-08-09 10:41:11.924925,CONT_004,Fruits,Nagpur,Delhi,8.48,64.74,0.035,783.36,High,Immediate Inspection,Critical
2026-08-09 10:41:12.932228,CONT_004,Fruits,Nagpur,Delhi,5.8,76.55,0.053,989.76,Medium,Check Cooling System,Warning
2026-08-09 10:41:13.939617,CONT_002,Seafood,Vizag,Mumbai,-0.73,72.06,0.066,369.11,Medium,Check Cooling System,Warning
2026-08-09 10:41:14.946314,CONT_002,Seafood,Vizag,Mumbai,-1.14,86.54,0.013,51.63,Low,Continue Monitoring,Normal
2026-08-09 10:41:15.953147,CONT_002,Seafood,Vizag,Mumbai,3.97,61.81,0.1,640.27,High,Immediate Inspection,Critical
2026-08-09 10:41:16.958178,CONT_003,Dairy,Bengaluru,Pune,1.93,88.93,0.058,302.07,Medium,Check Cooling System,Warning
2026-08-09 10:41:17.965033,CONT_001,Vaccines,Hyderabad,Chennai,5.21,72.64,0.094,1152.55,High,Immediate Inspection,Critical
2026-08-09 10:41:18.970823,CONT_003,Dairy,Bengaluru,Pune,1.65,76.93,0.037,572.36,Low,Continue Monitoring,Normal
2026-08-09 10:41:19.977551,CONT_004,Fruits,Nagpur,Delhi,6.99,82.68,0.097,622.46,High,Immediate Inspection,Critical
2026-08-09 10:41:20.985136,CONT_002,Seafood,Vizag,Mumbai,3.29,88.06,0.087,71.86,High,Immediate Inspection,Critical
2026-08-09 10:41:21.992360,CONT_003,Dairy,Bengaluru,Pune,2.39,72.12,0.013,719.91,Low,Continue Monitoring,Normal
2026-08-09 10:41:23.000734,CONT_001,Vaccines,Hyderabad,Chennai,2.24,60.34,0.052,198.23,Medium,Check Cooling System,Warning
2026-08-09 10:41:24.006797,CONT_001,Vaccines,Hyderabad,Chennai,7.52,73.0,0.097,1254.97,High,Immediate Inspection,Critical
2026-08-09 10:41:25.012407,CONT_001,Vaccines,Hyderabad,Chennai,6.7,66.53,0.082,682.01,High,Immediate Inspection,Critical
2026-08-09 10:41:26.020051,CONT_004,Fruits,Nagpur,Delhi,7.97,68.4,0.036,1259.74,Medium,Check Cooling System,Warning
2026-08-09 10:41:27.025806,CONT_002,Seafood,Vizag,Mumbai,0.62,72.08,0.022,103.45,Low,Continue Monitoring,Normal
2026-08-09 10:41:28.027173,CONT_003,Dairy,Bengaluru,Pune,4.79,82.93,0.018,152.43,Low,Continue Monitoring,Normal
2026-08-09 10:41:29.037128,CONT_004,Fruits,Nagpur,Delhi,8.38,86.53,0.027,438.88,High,Immediate Inspection,Critical
2026-08-09 10:41:30.044219,CONT_001,Vaccines,Hyderabad,Chennai,7.47,83.81,0.016,404.57,Medium,Check Cooling System,Warning
2026-08-09 10:41:31.050465,CONT_002,Seafood,Vizag,Mumbai,-0.65,66.28,0.027,152.24,Low,Continue Monitoring,Normal
2026-08-09 10:41:32.056544,CONT_002,Seafood,Vizag,Mumbai,2.87,79.27,0.012,775.47,Low,Continue Monitoring,Normal
2026-08-09 10:41:33.062093,CONT_003,Dairy,Bengaluru,Pune,1.29,84.99,0.031,532.99,Low,Continue Monitoring,Normal
2026-08-09 10:41:34.068130,CONT_004,Fruits,Nagpur,Delhi,4.97,79.09,0.087,100.09,High,Immediate Inspection,Critical
2026-08-09 10:41:35.074233,CONT_002,Seafood,Vizag,Mumbai,-0.68,89.6,0.055,1438.77,Medium,Check Cooling System,Warning
2026-08-09 10:41:36.080568,CONT_001,Vaccines,Hyderabad,Chennai,7.63,70.96,0.05,983.56,Medium,Check Cooling System,Warning
2026-08-09 10:41:37.086973,CONT_003,Dairy,Bengaluru,Pune,3.33,83.24,0.039,767.23,Low,Continue Monitoring,Normal
2026-08-09 10:41:38.092432,CONT_003,Dairy,Bengaluru,Pune,1.81,73.79,0.037,877.28,Low,Continue Monitoring,Normal
2026-08-09 10:41:39.099648,CONT_001,Vaccines,Hyderabad,Chennai,4.84,75.02,0.054,763.16,Medium,Check Cooling System,Warning
2026-08-09 10:41:40.106811,CONT_003,Dairy,Bengaluru,Pune,3.58,86.95,0.088,1256.69,High,Immediate Inspection,Critical
2026-08-09 10:41:41.113109,CONT_001,Vaccines,Hyderabad,Chennai,2.45,65.52,0.081,906.44,High,Immediate Inspection,Critical
2026-08-09 10:41:42.119305,CONT_002,Seafood,Vizag,Mumbai,0.54,74.95,0.04,151.72,Low,Continue Monitoring,Normal
2026-08-09 10:41:43.121654,CONT_001,Vaccines,Hyderabad,Chennai,5.05,70.23,0.04,125.6,Medium,Check Cooling System,Warning
2026-08-09 10:41:44.134177,CONT_002,Seafood,Vizag,Mumbai,2.53,79.25,0.051,586.6,Medium,Check Cooling System,Warning
2026-08-09 10:41:45.140888,CONT_004,Fruits,Nagpur,Delhi,6.2,77.49,0.026,999.26,Medium,Check Cooling System,Warning
2026-08-09 10:41:46.143786,CONT_001,Vaccines,Hyderabad,Chennai,7.7,79.89,0.052,519.31,Medium,Check Cooling System,Warning
2026-08-09 10:41:47.151999,CONT_004,Fruits,Nagpur,Delhi,11.36,69.05,0.097,881.16,High,Immediate Inspection,Critical
2026-08-09 10:41:48.160354,CONT_004,Fruits,Nagpur,Delhi,4.02,71.41,0.037,410.05,Low,Continue Monitoring,Normal
2026-08-09 10:41:49.166535,CONT_001,Vaccines,Hyderabad,Chennai,7.83,75.85,0.091,1325.38,High,Immediate Inspection,Critical
2026-08-09 10:41:50.171586,CONT_002,Seafood,Vizag,Mumbai,3.09,69.31,0.092,928.88,High,Immediate Inspection,Critical
2026-08-09 10:41:51.176544,CONT_004,Fruits,Nagpur,Delhi,6.66,74.36,0.087,527.05,High,Immediate Inspection,Critical
2026-08-09 10:41:52.185751,CONT_004,Fruits,Nagpur,Delhi,11.55,83.02,0.052,1209.47,High,Immediate Inspection,Critical
2026-08-09 10:41:53.191359,CONT_001,Vaccines,Hyderabad,Chennai,5.79,74.27,0.037,392.26,Medium,Check Cooling System,Warning
2026-08-09 10:41:54.198475,CONT_003,Dairy,Bengaluru,Pune,2.81,64.53,0.013,1048.42,Low,Continue Monitoring,Normal
2026-08-09 10:41:55.204429,CONT_004,Fruits,Nagpur,Delhi,9.19,87.94,0.021,1382.79,High,Immediate Inspection,Critical
2026-08-09 10:41:56.209801,CONT_003,Dairy,Bengaluru,Pune,2.97,85.05,0.061,704.94,Medium,Check Cooling System,Warning
2026-08-09 10:41:57.218314,CONT_001,Vaccines,Hyderabad,Chennai,7.08,81.94,0.052,52.1,Medium,Check Cooling System,Warning
2026-08-09 10:41:58.219370,CONT_003,Dairy,Bengaluru,Pune,1.37,68.82,0.043,1084.61,Low,Continue Monitoring,Normal
2026-08-09 10:41:59.230026,CONT_001,Vaccines,Hyderabad,Chennai,2.55,61.89,0.05,1219.25,Low,Continue Monitoring,Normal
2026-08-09 10:42:00.237771,CONT_004,Fruits,Nagpur,Delhi,5.73,87.89,0.088,213.29,High,Immediate Inspection,Critical
2026-08-09 10:42:01.244561,CONT_004,Fruits,Nagpur,Delhi,9.2,87.79,0.048,970.77,High,Immediate Inspection,Critical
2026-08-09 10:42:02.250887,CONT_003,Dairy,Bengaluru,Pune,3.83,89.96,0.095,966.97,High,Immediate Inspection,Critical
2026-08-09 10:42:03.257547,CONT_004,Fruits,Nagpur,Delhi,9.95,62.25,0.086,161.04,High,Immediate Inspection,Critical
2026-08-09 10:42:04.263802,CONT_004,Fruits,Nagpur,Delhi,10.23,64.72,0.054,774.09,High,Immediate Inspection,Critical
2026-08-09 10:42:05.269733,CONT_002,Seafood,Vizag,Mumbai,2.38,63.99,0.052,293.04,Medium,Check Cooling System,Warning
2026-08-09 10:42:06.273567,CONT_001,Vaccines,Hyderabad,Chennai,5.83,67.27,0.091,945.89,High,Immediate Inspection,Critical
2026-08-09 10:42:07.282052,CONT_001,Vaccines,Hyderabad,Chennai,6.59,86.83,0.045,938.24,Medium,Check Cooling System,Warning
2026-08-09 10:42:08.290151,CONT_001,Vaccines,Hyderabad,Chennai,6.03,70.52,0.011,1380.17,Medium,Check Cooling System,Warning
2026-08-09 10:42:09.296554,CONT_003,Dairy,Bengaluru,Pune,2.62,85.18,0.047,536.18,Low,Continue Monitoring,Normal
2026-08-09 10:42:10.301158,CONT_004,Fruits,Nagpur,Delhi,5.66,87.72,0.032,90.23,Medium,Check Cooling System,Warning
2026-08-09 10:42:11.309220,CONT_004,Fruits,Nagpur,Delhi,6.96,67.0,0.041,477.49,Medium,Check Cooling System,Warning
2026-08-09 10:42:12.315462,CONT_001,Vaccines,Hyderabad,Chennai,4.76,75.09,0.077,741.56,Medium,Check Cooling System,Warning
2026-08-09 10:42:13.321114,CONT_004,Fruits,Nagpur,Delhi,11.24,84.8,0.099,1436.5,High,Immediate Inspection,Critical
2026-08-09 10:42:14.328217,CONT_001,Vaccines,Hyderabad,Chennai,3.59,87.63,0.06,449.77,Medium,Check Cooling System,Warning
2026-08-09 10:42:15.334352,CONT_002,Seafood,Vizag,Mumbai,0.6,77.84,0.033,1313.81,Low,Continue Monitoring,Normal
2026-08-09 10:42:16.340059,CONT_003,Dairy,Bengaluru,Pune,1.44,83.1,0.059,1480.49,Medium,Check Cooling System,Warning
2026-08-09 10:42:17.346597,CONT_001,Vaccines,Hyderabad,Chennai,3.32,64.35,0.024,855.54,Low,Continue Monitoring,Normal
2026-08-09 10:42:18.352623,CONT_002,Seafood,Vizag,Mumbai,1.45,85.83,0.018,601.25,Low,Continue Monitoring,Normal
2026-08-09 10:42:19.357635,CONT_003,Dairy,Bengaluru,Pune,3.32,72.33,0.064,565.86,Medium,Check Cooling System,Warning
2026-08-09 10:42:20.364178,CONT_004,Fruits,Nagpur,Delhi,9.21,87.36,0.072,824.96,High,Immediate Inspection,Critical
2026-08-09 10:42:21.375464,CONT_004,Fruits,Nagpur,Delhi,8.0,70.95,0.064,687.99,Medium,Check Cooling System,Warning
2026-08-09 10:42:22.380871,CONT_001,Vaccines,Hyderabad,Chennai,3.35,70.28,0.073,422.73,Medium,Check Cooling System,Warning
2026-08-09 10:42:23.387496,CONT_004,Fruits,Nagpur,Delhi,6.78,76.18,0.016,1001.58,Medium,Check Cooling System,Warning
2026-08-09 10:42:24.394646,CONT_001,Vaccines,Hyderabad,Chennai,5.51,80.81,0.022,63.22,Medium,Check Cooling System,Warning
2026-08-09 10:42:25.401087,CONT_003,Dairy,Bengaluru,Pune,2.19,63.99,0.087,98.67,High,Immediate Inspection,Critical
2026-08-09 10:42:26.412019,CONT_003,Dairy,Bengaluru,Pune,1.3,64.45,0.084,1161.26,High,Immediate Inspection,Critical
2026-08-09 10:42:27.420840,CONT_002,Seafood,Vizag,Mumbai,3.72,74.87,0.056,449.88,Medium,Check Cooling System,Warning
2026-08-09 10:42:28.428276,CONT_004,Fruits,Nagpur,Delhi,9.45,60.33,0.062,1094.53,High,Immediate Inspection,Critical
2026-08-09 10:42:29.433552,CONT_002,Seafood,Vizag,Mumbai,-0.69,74.48,0.026,1043.77,Low,Continue Monitoring,Normal
2026-08-09 10:42:30.438656,CONT_001,Vaccines,Hyderabad,Chennai,2.44,76.98,0.067,514.94,Medium,Check Cooling System,Warning
2026-08-09 10:42:31.448787,CONT_003,Dairy,Bengaluru,Pune,1.0,88.16,0.059,691.33,Medium,Check Cooling System,Warning
2026-08-09 10:42:32.452876,CONT_002,Seafood,Vizag,Mumbai,2.8,88.64,0.029,1419.68,Low,Continue Monitoring,Normal
2026-08-09 10:42:33.462197,CONT_003,Dairy,Bengaluru,Pune,4.17,79.85,0.045,482.63,Low,Continue Monitoring,Normal
2026-08-09 10:42:34.467003,CONT_004,Fruits,Nagpur,Delhi,11.71,62.89,0.033,112.42,High,Immediate Inspection,Critical
2026-08-09 10:42:35.476821,CONT_002,Seafood,Vizag,Mumbai,1.93,71.77,0.045,408.58,Low,Continue Monitoring,Normal
2026-08-09 10:42:36.480971,CONT_002,Seafood,Vizag,Mumbai,3.04,70.9,0.02,1405.48,Low,Continue Monitoring,Normal
2026-08-09 10:42:37.490238,CONT_004,Fruits,Nagpur,Delhi,4.1,85.72,0.019,291.43,Low,Continue Monitoring,Normal
2026-08-09 10:42:38.498194,CONT_003,Dairy,Bengaluru,Pune,4.1,63.93,0.064,1477.15,Medium,Check Cooling System,Warning
2026-08-09 10:42:39.505250,CONT_004,Fruits,Nagpur,Delhi,6.08,82.37,0.044,1175.33,Medium,Check Cooling System,Warning
2026-08-09 10:42:40.511971,CONT_003,Dairy,Bengaluru,Pune,4.19,76.54,0.067,682.27,Medium,Check Cooling System,Warning
2026-08-09 10:42:41.517424,CONT_001,Vaccines,Hyderabad,Chennai,4.76,75.87,0.037,386.43,Low,Continue Monitoring,Normal
2026-08-09 10:42:42.521900,CONT_003,Dairy,Bengaluru,Pune,1.63,82.96,0.081,985.66,High,Immediate Inspection,Critical
2026-08-09 10:42:43.534370,CONT_002,Seafood,Vizag,Mumbai,3.66,89.69,0.049,680.46,Low,Continue Monitoring,Normal
2026-08-09 10:42:44.538811,CONT_001,Vaccines,Hyderabad,Chennai,6.92,71.25,0.08,893.24,Medium,Check Cooling System,Warning
2026-08-09 10:42:45.548780,CONT_002,Seafood,Vizag,Mumbai,-0.02,76.75,0.06,57.06,Medium,Check Cooling System,Warning
2026-08-09 10:42:46.558037,CONT_002,Seafood,Vizag,Mumbai,3.42,68.27,0.032,615.34,Low,Continue Monitoring,Normal
2026-08-09 10:42:47.565656,CONT_001,Vaccines,Hyderabad,Chennai,2.41,85.47,0.077,218.53,Medium,Check Cooling System,Warning
2026-08-09 10:42:48.569573,CONT_004,Fruits,Nagpur,Delhi,4.93,85.97,0.055,282.49,Medium,Check Cooling System,Warning
2026-08-09 10:43:30.262397,CONT_003,Dairy,Bengaluru,Pune,1.29,82.68,0.078,125.31,Medium,Check Cooling System,Warning
2026-08-09 10:43:31.292121,CONT_001,Vaccines,Hyderabad,Chennai,3.57,87.43,0.026,194.2,Low,Continue Monitoring,Normal
2026-08-09 10:43:32.296902,CONT_001,Vaccines,Hyderabad,Chennai,5.89,81.35,0.045,86.7,Medium,Check Cooling System,Warning
2026-08-09 10:43:33.303045,CONT_002,Seafood,Vizag,Mumbai,-1.41,72.96,0.076,1264.1,Medium,Check Cooling System,Warning
2026-08-09 10:43:34.304714,CONT_003,Dairy,Bengaluru,Pune,3.84,73.47,0.011,1094.53,Low,Continue Monitoring,Normal
2026-08-09 10:43:35.312437,CONT_002,Seafood,Vizag,Mumbai,2.56,88.5,0.064,1441.62,Medium,Check Cooling System,Warning
2026-08-09 10:43:36.318657,CONT_001,Vaccines,Hyderabad,Chennai,4.57,64.94,0.053,307.39,Medium,Check Cooling System,Warning
2026-08-09 10:43:37.323895,CONT_002,Seafood,Vizag,Mumbai,2.87,65.42,0.099,503.68,High,Immediate Inspection,Critical
2026-08-09 10:44:04.394179,CONT_004,Fruits,Nagpur,Delhi,8.85,83.42,0.035,711.25,High,Immediate Inspection,Critical
2026-08-09 10:44:05.401071,CONT_001,Vaccines,Hyderabad,Chennai,6.46,88.31,0.02,1337.76,Medium,Check Cooling System,Warning
2026-08-09 10:44:06.405552,CONT_002,Seafood,Vizag,Mumbai,-0.56,82.54,0.03,857.25,Low,Continue Monitoring,Normal
2026-08-09 10:44:07.414107,CONT_004,Fruits,Nagpur,Delhi,8.33,77.28,0.062,1242.03,High,Immediate Inspection,Critical
2026-08-09 10:44:08.420262,CONT_002,Seafood,Vizag,Mumbai,3.05,88.87,0.038,111.85,Low,Continue Monitoring,Normal
2026-08-09 10:44:09.428334,CONT_004,Fruits,Nagpur,Delhi,4.52,65.34,0.088,1359.41,High,Immediate Inspection,Critical
2026-08-09 10:44:10.434163,CONT_002,Seafood,Vizag,Mumbai,2.82,68.31,0.036,1267.07,Low,Continue Monitoring,Normal
2026-08-09 10:44:11.439853,CONT_001,Vaccines,Hyderabad,Chennai,3.71,61.21,0.01,743.75,Low,Continue Monitoring,Normal
2026-08-09 10:44:12.447024,CONT_003,Dairy,Bengaluru,Pune,2.27,80.72,0.085,303.93,High,Immediate Inspection,Critical
2026-08-09 10:44:13.453482,CONT_003,Dairy,Bengaluru,Pune,1.66,72.0,0.093,830.15,High,Immediate Inspection,Critical
2026-08-09 10:44:14.459470,CONT_004,Fruits,Nagpur,Delhi,9.36,62.17,0.042,31.59,High,Immediate Inspection,Critical
2026-08-09 10:44:15.466911,CONT_002,Seafood,Vizag,Mumbai,0.78,84.42,0.031,643.28,Low,Continue Monitoring,Normal
2026-08-09 10:44:16.472876,CONT_002,Seafood,Vizag,Mumbai,0.14,77.1,0.067,324.67,Medium,Check Cooling System,Warning
2026-08-09 10:44:17.480118,CONT_003,Dairy,Bengaluru,Pune,2.49,89.36,0.049,987.55,Low,Continue Monitoring,Normal
2026-08-09 10:44:18.486705,CONT_001,Vaccines,Hyderabad,Chennai,4.24,67.3,0.033,600.21,Low,Continue Monitoring,Normal
2026-08-09 10:44:19.492709,CONT_001,Vaccines,Hyderabad,Chennai,5.32,62.76,0.037,389.31,Medium,Check Cooling System,Warning
2026-08-09 10:44:20.496826,CONT_003,Dairy,Bengaluru,Pune,3.28,61.62,0.034,212.67,Low,Continue Monitoring,Normal
2026-08-09 10:44:21.505055,CONT_004,Fruits,Nagpur,Delhi,10.36,64.91,0.054,828.51,High,Immediate Inspection,Critical
2026-08-09 10:44:22.509663,CONT_001,Vaccines,Hyderabad,Chennai,4.65,74.6,0.094,513.3,High,Immediate Inspection,Critical
2026-08-09 10:44:23.516727,CONT_003,Dairy,Bengaluru,Pune,4.62,80.26,0.086,1069.23,High,Immediate Inspection,Critical
2026-08-09 10:44:24.521863,CONT_001,Vaccines,Hyderabad,Chennai,3.02,88.95,0.03,1015.9,Low,Continue Monitoring,Normal
2026-08-09 10:44:25.528665,CONT_001,Vaccines,Hyderabad,Chennai,7.76,71.46,0.021,1158.2,Medium,Check Cooling System,Warning
